event,elapsed_sec,unix_sec,cloud_count,cloud_gap_sec,cloud_frame_id,eth0_rx_bytes,eth0_rx_packets,eth0_rx_errors,eth0_rx_dropped,eth0_tx_bytes,eth0_tx_packets,eth0_tx_errors,eth0_tx_dropped,eth1_rx_bytes,eth1_rx_packets,eth1_rx_errors,eth1_rx_dropped,eth1_tx_bytes,eth1_tx_packets,eth1_tx_errors,eth1_tx_dropped
counter_sample,1.057761,1786176864.646139,0,,,1462642720,1287553,0,0,5955663,29565,0,0,0,0,0,0,0,0,0,0
counter_sample,2.058026,1786176865.646409,9,,base_link,1462733288,1287671,0,0,5956447,29573,0,0,0,0,0,0,0,0,0,0
counter_sample,3.059081,1786176866.647456,18,,base_link,1462826866,1287784,0,0,5956701,29576,0,0,0,0,0,0,0,0,0,0
counter_sample,4.058911,1786176867.647289,23,,base_link,1462873536,1287845,0,0,5958041,29582,0,0,0,0,0,0,0,0,0,0
counter_sample,5.059629,1786176868.648004,33,,base_link,1462962816,1287941,0,0,5958485,29588,0,0,0,0,0,0,0,0,0,0
counter_sample,6.058759,1786176869.647138,40,,base_link,1463028770,1288020,0,0,5958929,29594,0,0,0,0,0,0,0,0,0,0
counter_sample,7.057697,1786176870.646072,49,,base_link,1463109664,1288107,0,0,5960333,29600,0,0,0,0,0,0,0,0,0,0
counter_sample,8.057759,1786176871.646134,58,,base_link,1463192886,1288222,0,0,5961377,29606,0,0,0,0,0,0,0,0,0,0
counter_sample,9.057744,1786176872.646121,65,,base_link,1463258770,1288302,0,0,5961801,29610,0,0,0,0,0,0,0,0,0,0
counter_sample,10.057708,1786176873.646086,74,,base_link,1463341634,1288398,0,0,5963629,29620,0,0,0,0,0,0,0,0,0,0
counter_sample,11.057635,1786176874.646012,81,,base_link,1463405288,1288471,0,0,5963841,29622,0,0,0,0,0,0,0,0,0,0
counter_sample,12.058355,1786176875.646730,90,,base_link,1463487694,1288558,0,0,5964053,29624,0,0,0,0,0,0,0,0,0,0
counter_sample,13.057858,1786176876.646233,96,,base_link,1463544320,1288627,0,0,5965457,29630,0,0,0,0,0,0,0,0,0,0
counter_sample,14.057692,1786176877.646067,101,,base_link,1463592682,1288692,0,0,5965775,29633,0,0,0,0,0,0,0,0,0,0
counter_sample,15.058220,1786176878.646594,110,,base_link,1463674602,1288780,0,0,5966093,29636,0,0,0,0,0,0,0,0,0,0
counter_sample,16.057847,1786176879.646222,117,,base_link,1463742618,1288886,0,0,5968223,29645,0,0,0,0,0,0,0,0,0,0
counter_sample,17.057611,1786176880.646035,127,,base_link,1463834190,1288982,0,0,5968647,29649,0,0,0,0,0,0,0,0,0,0
counter_sample,18.057588,1786176881.645962,135,,base_link,1463909550,1289072,0,0,5969389,29656,0,0,0,0,0,0,0,0,0,0
counter_sample,19.057972,1786176882.646348,143,,base_link,1463983916,1289155,0,0,5970687,29661,0,0,0,0,0,0,0,0,0,0
counter_sample,20.057586,1786176883.645960,154,,base_link,1464082612,1289255,0,0,5970899,29663,0,0,0,0,0,0,0,0,0,0
counter_sample,21.060933,1786176884.649308,155,,base_link,1464098584,1289295,0,0,5971217,29666,0,0,0,0,0,0,0,0,0,0
counter_sample,22.057617,1786176885.645993,155,,base_link,1464106194,1289330,0,0,5972621,29672,0,0,0,0,0,0,0,0,0,0
counter_sample,23.057829,1786176886.646210,155,,base_link,1464113378,1289364,0,0,5972939,29675,0,0,0,0,0,0,0,0,0,0
cloud_gap,23.527930,1786176887.116319,156,3.426174,base_link,1464125386,1289386,0,0,5973045,29676,0,0,0,0,0,0,0,0,0,0
counter_sample,24.059016,1786176887.647443,161,,base_link,1464174980,1289465,0,0,5973983,29681,0,0,0,0,0,0,0,0,0,0
counter_sample,25.058271,1786176888.646652,171,,base_link,1464265370,1289562,0,0,5975493,29688,0,0,0,0,0,0,0,0,0,0
counter_sample,26.059637,1786176889.648012,179,,base_link,1464341274,1289652,0,0,5976235,29695,0,0,0,0,0,0,0,0,0,0
counter_sample,27.060582,1786176890.648959,189,,base_link,1464431092,1289745,0,0,5976447,29697,0,0,0,0,0,0,0,0,0,0
counter_sample,28.059048,1786176891.647420,198,,base_link,1464511548,1289833,0,0,5977745,29702,0,0,0,0,0,0,0,0,0,0
counter_sample,29.059600,1786176892.647977,206,,base_link,1464585004,1289916,0,0,5978105,29706,0,0,0,0,0,0,0,0,0,0
counter_sample,30.057615,1786176893.645991,217,,base_link,1464682134,1290017,0,0,5978423,29709,0,0,0,0,0,0,0,0,0,0
counter_sample,31.057663,1786176894.646038,225,,base_link,1464753278,1290098,0,0,5979869,29716,0,0,0,0,0,0,0,0,0,0
counter_sample,32.057568,1786176895.645943,234,,base_link,1464838392,1290215,0,0,5980913,29722,0,0,0,0,0,0,0,0,0,0
counter_sample,33.057849,1786176896.646226,244,,base_link,1464927520,1290311,0,0,5981337,29726,0,0,0,0,0,0,0,0,0,0
counter_sample,34.057629,1786176897.646003,251,,base_link,1465002786,1290402,0,0,5983165,29736,0,0,0,0,0,0,0,0,0,0
counter_sample,35.059001,1786176898.647376,260,,base_link,1465074556,1290483,0,0,5983377,29738,0,0,0,0,0,0,0,0,0,0
counter_sample,36.057444,1786176899.645817,268,,base_link,1465148476,1290563,0,0,5983589,29740,0,0,0,0,0,0,0,0,0,0
counter_sample,37.059490,1786176900.647866,277,,base_link,1465228750,1290651,0,0,5984673,29746,0,0,0,0,0,0,0,0,0,0
counter_sample,38.057620,1786176901.645994,286,,base_link,1465308756,1290738,0,0,5985353,29750,0,0,0,0,0,0,0,0,0,0
counter_sample,39.058078,1786176902.646463,294,,base_link,1465583558,1291415,0,0,6166975,30261,0,0,0,0,0,0,0,0,0,0
counter_sample,40.057860,1786176903.646244,301,,base_link,1465689566,1291749,0,0,6437279,30803,0,0,0,0,0,0,0,0,0,0
counter_sample,41.057569,1786176904.645942,309,,base_link,1465780322,1291871,0,0,6438489,30812,0,0,0,0,0,0,0,0,0,0
counter_sample,42.057928,1786176905.646304,319,,base_link,1465888768,1292012,0,0,6439973,30826,0,0,0,0,0,0,0,0,0,0
counter_sample,43.058452,1786176906.646882,327,,base_link,1465970532,1292104,0,0,6441483,30833,0,0,0,0,0,0,0,0,0,0
counter_sample,44.057747,1786176907.646122,336,,base_link,1466044850,1292188,0,0,6441949,30838,0,0,0,0,0,0,0,0,0,0
counter_sample,45.057853,1786176908.646232,346,,base_link,1466136962,1292288,0,0,6442585,30844,0,0,0,0,0,0,0,0,0,0
counter_sample,46.061243,1786176909.649620,354,,base_link,1466213044,1292377,0,0,6444307,30853,0,0,0,0,0,0,0,0,0,0
counter_sample,47.060579,1786176910.648961,356,,base_link,1466239954,1292454,0,0,6493057,31102,0,0,0,0,0,0,0,0,0,0
counter_sample,48.057796,1786176911.646173,356,,base_link,1466259346,1292580,0,0,6510969,31194,0,0,0,0,0,0,0,0,0,0
counter_sample,49.057662,1786176912.646036,356,,base_link,1466270642,1292626,0,0,6512541,31204,0,0,0,0,0,0,0,0,0,0
counter_sample,50.058494,1786176913.646869,356,,base_link,1466284242,1292682,0,0,6514387,31219,0,0,0,0,0,0,0,0,0,0
counter_sample,51.057771,1786176914.646148,356,,base_link,1466299240,1292776,0,0,6563777,31494,0,0,0,0,0,0,0,0,0,0
cloud_gap,51.923581,1786176915.511977,357,5.733103,base_link,1466330566,1292973,0,0,6702587,32201,0,0,0,0,0,0,0,0,0,0
counter_sample,52.057697,1786176915.646071,358,,base_link,1466346700,1293045,0,0,6708025,32256,0,0,0,0,0,0,0,0,0,0
counter_sample,53.058738,1786176916.647114,369,,base_link,1466479772,1293490,0,0,6992027,33695,0,0,0,0,0,0,0,0,0,0
counter_sample,54.057693,1786176917.646073,377,,base_link,1466555374,1293579,0,0,6992663,33701,0,0,0,0,0,0,0,0,0,0
counter_sample,55.058674,1786176918.647052,388,,base_link,1466657468,1293713,0,0,6998331,33737,0,0,0,0,0,0,0,0,0,0
counter_sample,56.058423,1786176919.646796,396,,base_link,1466735262,1293830,0,0,7011529,33776,0,0,0,0,0,0,0,0,0,0
counter_sample,57.057608,1786176920.645983,402,,base_link,1466796916,1293913,0,0,7012377,33784,0,0,0,0,0,0,0,0,0,0
counter_sample,58.057923,1786176921.646297,402,,base_link,1466810322,1293968,0,0,7014585,33800,0,0,0,0,0,0,0,0,0,0
counter_sample,59.058267,1786176922.646641,402,,base_link,1466819432,1294007,0,0,7015371,33805,0,0,0,0,0,0,0,0,0,0
counter_sample,60.058027,1786176923.646402,402,,base_link,1466827420,1294043,0,0,7015795,33809,0,0,0,0,0,0,0,0,0,0
counter_sample,61.058289,1786176924.646668,402,,base_link,1466837072,1294086,0,0,7017155,33817,0,0,0,0,0,0,0,0,0,0
counter_sample,62.057656,1786176925.646032,402,,base_link,1466847048,1294131,0,0,7019439,33827,0,0,0,0,0,0,0,0,0,0
cloud_gap,62.526377,1786176926.114768,403,5.735330,base_link,1466860646,1294172,0,0,7019545,33828,0,0,0,0,0,0,0,0,0,0
counter_sample,63.058287,1786176926.646661,409,,base_link,1466911800,1294237,0,0,7019895,33831,0,0,0,0,0,0,0,0,0,0
counter_sample,64.057996,1786176927.646375,416,,base_link,1466985766,1294386,0,0,7021801,33840,0,0,0,0,0,0,0,0,0,0
counter_sample,65.058128,1786176928.646514,426,,base_link,1467084948,1294541,0,0,7022725,33846,0,0,0,0,0,0,0,0,0,0
counter_sample,66.058823,1786176929.647199,433,,base_link,1467160536,1294683,0,0,7025605,33860,0,0,0,0,0,0,0,0,0,0
counter_sample,67.057588,1786176930.645963,441,,base_link,1467240342,1294814,0,0,7026817,33866,0,0,0,0,0,0,0,0,0,0
counter_sample,68.059067,1786176931.647442,450,,base_link,1467324692,1294935,0,0,7027529,33870,0,0,0,0,0,0,0,0,0,0
counter_sample,69.058365,1786176932.646742,458,,base_link,1467404164,1295059,0,0,7028165,33876,0,0,0,0,0,0,0,0,0,0
counter_sample,70.057562,1786176933.645937,469,,base_link,1467503922,1295174,0,0,7029689,33882,0,0,0,0,0,0,0,0,0,0
counter_sample,71.059795,1786176934.648175,476,,base_link,1467569464,1295255,0,0,7030855,33887,0,0,0,0,0,0,0,0,0,0
counter_sample,72.057701,1786176935.646077,486,,base_link,1467664476,1295383,0,0,7031899,33893,0,0,0,0,0,0,0,0,0,0
counter_sample,73.057592,1786176936.645968,495,,base_link,1467747886,1295479,0,0,7033563,33901,0,0,0,0,0,0,0,0,0,0
counter_sample,74.059594,1786176937.647972,503,,base_link,1467823768,1295574,0,0,7037057,33914,0,0,0,0,0,0,0,0,0,0
counter_sample,75.060623,1786176938.648998,513,,base_link,1467912782,1295669,0,0,7038225,33918,0,0,0,0,0,0,0,0,0,0
counter_sample,76.058455,1786176939.646830,520,,base_link,1467977428,1295744,0,0,7039631,33923,0,0,0,0,0,0,0,0,0,0
counter_sample,77.057814,1786176940.646192,531,,base_link,1468078140,1295848,0,0,7040311,33927,0,0,0,0,0,0,0,0,0,0
counter_sample,78.058168,1786176941.646541,537,,base_link,1468135152,1295920,0,0,7041585,33932,0,0,0,0,0,0,0,0,0,0
counter_sample,79.058371,1786176942.646749,546,,base_link,1468217376,1296011,0,0,7043155,33939,0,0,0,0,0,0,0,0,0,0
counter_sample,80.057556,1786176943.645930,555,,base_link,1468305302,1296134,0,0,7044561,33946,0,0,0,0,0,0,0,0,0,0
counter_sample,81.057846,1786176944.646222,563,,base_link,1468383204,1296227,0,0,7045459,33951,0,0,0,0,0,0,0,0,0,0
counter_sample,82.057817,1786176945.646194,574,,base_link,1468486312,1296342,0,0,7049315,33965,0,0,0,0,0,0,0,0,0,0
counter_sample,83.057809,1786176946.646185,581,,base_link,1468550254,1296419,0,0,7050845,33970,0,0,0,0,0,0,0,0,0,0
counter_sample,84.059652,1786176947.648028,587,,base_link,1468608866,1296493,0,0,7051569,33974,0,0,0,0,0,0,0,0,0,0
counter_sample,85.057973,1786176948.646354,597,,base_link,1468699750,1296591,0,0,7052611,33979,0,0,0,0,0,0,0,0,0,0
counter_sample,86.057638,1786176949.646015,605,,base_link,1468772604,1296676,0,0,7054247,33985,0,0,0,0,0,0,0,0,0,0
counter_sample,87.057629,1786176950.646003,615,,base_link,1468864166,1296775,0,0,7055051,33989,0,0,0,0,0,0,0,0,0,0
counter_sample,88.059307,1786176951.647685,621,,base_link,1468925768,1296878,0,0,7056819,33997,0,0,0,0,0,0,0,0,0,0
counter_sample,89.060040,1786176952.648416,631,,base_link,1469018480,1296980,0,0,7058079,34003,0,0,0,0,0,0,0,0,0,0
counter_sample,90.057633,1786176953.646008,639,,base_link,1469097052,1297076,0,0,7061211,34015,0,0,0,0,0,0,0,0,0,0
counter_sample,91.058614,1786176954.647001,648,,base_link,1469180528,1297169,0,0,7063103,34021,0,0,0,0,0,0,0,0,0,0
counter_sample,92.057601,1786176955.645975,657,,base_link,1469262868,1297258,0,0,7064147,34025,0,0,0,0,0,0,0,0,0,0
counter_sample,93.057774,1786176956.646149,665,,base_link,1469336820,1297342,0,0,7064465,34028,0,0,0,0,0,0,0,0,0,0
counter_sample,94.057727,1786176957.646102,676,,base_link,1469437276,1297446,0,0,7066463,34035,0,0,0,0,0,0,0,0,0,0
counter_sample,95.057715,1786176958.646090,683,,base_link,1469502288,1297524,0,0,7067629,34040,0,0,0,0,0,0,0,0,0,0
counter_sample,96.058122,1786176959.646499,692,,base_link,1469589834,1297646,0,0,7068715,34047,0,0,0,0,0,0,0,0,0,0
counter_sample,97.057616,1786176960.645991,699,,base_link,1469655930,1297729,0,0,7070337,34054,0,0,0,0,0,0,0,0,0,0
counter_sample,98.057646,1786176961.646021,709,,base_link,1469751366,1297837,0,0,7073831,34067,0,0,0,0,0,0,0,0,0,0
counter_sample,99.057853,1786176962.646229,716,,base_link,1469815702,1297913,0,0,7074999,34071,0,0,0,0,0,0,0,0,0,0
counter_sample,100.058459,1786176963.646901,723,,base_link,1469881140,1297990,0,0,7076405,34076,0,0,0,0,0,0,0,0,0,0
counter_sample,101.060078,1786176964.648453,727,,base_link,1469923176,1298053,0,0,7077127,34081,0,0,0,0,0,0,0,0,0,0
counter_sample,102.062306,1786176965.650686,727,,base_link,1469932128,1298091,0,0,7078401,34086,0,0,0,0,0,0,0,0,0,0
counter_sample,103.060596,1786176966.648977,727,,base_link,1469940074,1298127,0,0,7079971,34093,0,0,0,0,0,0,0,0,0,0
counter_sample,104.057665,1786176967.646046,727,,base_link,1469953006,1298195,0,0,7081377,34100,0,0,0,0,0,0,0,0,0,0
counter_sample,105.057746,1786176968.646122,727,,base_link,1469963884,1298238,0,0,7082275,34105,0,0,0,0,0,0,0,0,0,0
cloud_gap,105.734056,1786176969.322445,728,5.423078,base_link,1469978998,1298271,0,0,7083531,34111,0,0,0,0,0,0,0,0,0,0
counter_sample,106.060104,1786176969.648480,732,,base_link,1470015812,1298314,0,0,7086131,34119,0,0,0,0,0,0,0,0,0,0
counter_sample,107.057558,1786176970.645934,742,,base_link,1470104932,1298408,0,0,7087661,34124,0,0,0,0,0,0,0,0,0,0
counter_sample,108.059094,1786176971.647476,749,,base_link,1470168574,1298483,0,0,7088343,34127,0,0,0,0,0,0,0,0,0,0
counter_sample,109.059775,1786176972.648151,757,,base_link,1470242386,1298567,0,0,7089385,34132,0,0,0,0,0,0,0,0,0,0
counter_sample,110.058060,1786176973.646438,767,,base_link,1470333832,1298664,0,0,7091021,34138,0,0,0,0,0,0,0,0,0,0
counter_sample,111.058131,1786176974.646508,775,,base_link,1470407094,1298747,0,0,7091825,34142,0,0,0,0,0,0,0,0,0,0
counter_sample,112.059296,1786176975.647677,780,,base_link,1470460816,1298845,0,0,7093231,34149,0,0,0,0,0,0,0,0,0,0
counter_sample,113.057692,1786176976.646066,780,,base_link,1470471694,1298888,0,0,7094853,34156,0,0,0,0,0,0,0,0,0,0
counter_sample,114.057869,1786176977.646243,780,,base_link,1470483780,1298935,0,0,7097985,34168,0,0,0,0,0,0,0,0,0,0
counter_sample,115.059856,1786176978.648232,780,,base_link,1470492574,1298972,0,0,7099877,34174,0,0,0,0,0,0,0,0,0,0
counter_sample,116.061329,1786176979.649704,780,,base_link,1470500460,1299007,0,0,7100921,34178,0,0,0,0,0,0,0,0,0,0
counter_sample,117.057684,1786176980.646059,780,,base_link,1470509444,1299045,0,0,7101239,34181,0,0,0,0,0,0,0,0,0,0
cloud_gap,117.420155,1786176981.008565,781,6.025635,base_link,1470518228,1299061,0,0,7101601,34182,0,0,0,0,0,0,0,0,0,0
counter_sample,118.057583,1786176981.645959,789,,base_link,1470587334,1299134,0,0,7102875,34187,0,0,0,0,0,0,0,0,0,0
counter_sample,119.057716,1786176982.646089,797,,base_link,1470660304,1299218,0,0,7104445,34194,0,0,0,0,0,0,0,0,0,0
counter_sample,120.057766,1786176983.646143,806,,base_link,1470747044,1299340,0,0,7105489,34200,0,0,0,0,0,0,0,0,0,0
counter_sample,121.060324,1786176984.648699,816,,base_link,1470840098,1299443,0,0,7107111,34207,0,0,0,0,0,0,0,0,0,0
counter_sample,122.058996,1786176985.647371,823,,base_link,1470909470,1299533,0,0,7110605,34220,0,0,0,0,0,0,0,0,0,0
counter_sample,123.058311,1786176986.646703,835,,base_link,1471017170,1299642,0,0,7111815,34225,0,0,0,0,0,0,0,0,0,0
counter_sample,124.058946,1786176987.647323,841,,base_link,1471072520,1299711,0,0,7112859,34229,0,0,0,0,0,0,0,0,0,0
counter_sample,125.057696,1786176988.646071,851,,base_link,1471163294,1299808,0,0,7113901,34234,0,0,0,0,0,0,0,0,0,0
counter_sample,126.057888,1786176989.646265,859,,base_link,1471244934,1299900,0,0,7115175,34239,0,0,0,0,0,0,0,0,0,0
counter_sample,127.058194,1786176990.646569,867,,base_link,1471310560,1299978,0,0,7116383,34245,0,0,0,0,0,0,0,0,0,0
counter_sample,128.057645,1786176991.646018,867,,base_link,1471323492,1300046,0,0,7118151,34253,0,0,0,0,0,0,0,0,0,0
counter_sample,129.062966,1786176992.651343,867,,base_link,1471334370,1300089,0,0,7119049,34258,0,0,0,0,0,0,0,0,0,0
counter_sample,130.059344,1786176993.647723,867,,base_link,1471346670,1300137,0,0,7122543,34271,0,0,0,0,0,0,0,0,0,0
cloud_gap,130.233166,1786176993.821556,868,3.428413,base_link,1471355894,1300149,0,0,7123267,34273,0,0,0,0,0,0,0,0,0,0
counter_sample,131.057564,1786176994.645939,873,,base_link,1471403408,1300208,0,0,7124435,34277,0,0,0,0,0,0,0,0,0,0
counter_sample,132.057985,1786176995.646360,873,,base_link,1471411488,1300244,0,0,7125117,34280,0,0,0,0,0,0,0,0,0,0
counter_sample,133.060426,1786176996.648806,873,,base_link,1471420532,1300283,0,0,7125839,34285,0,0,0,0,0,0,0,0,0,0
cloud_gap,133.828237,1786176997.416629,874,3.255840,base_link,1471432352,1300311,0,0,7126775,34289,0,0,0,0,0,0,0,0,0,0
counter_sample,134.060050,1786176997.648429,877,,base_link,1471461418,1300344,0,0,7127837,34292,0,0,0,0,0,0,0,0,0,0
counter_sample,135.057854,1786176998.646228,885,,base_link,1471535994,1300428,0,0,7128641,34296,0,0,0,0,0,0,0,0,0,0
counter_sample,136.057842,1786176999.646218,892,,base_link,1471605612,1300537,0,0,7130047,34303,0,0,0,0,0,0,0,0,0,0
counter_sample,137.058114,1786177000.646488,892,,base_link,1471616490,1300580,0,0,7131669,34310,0,0,0,0,0,0,0,0,0,0
counter_sample,138.057657,1786177001.646033,892,,base_link,1471628576,1300627,0,0,7134801,34322,0,0,0,0,0,0,0,0,0,0
counter_sample,139.058839,1786177002.647213,892,,base_link,1471637370,1300664,0,0,7136331,34327,0,0,0,0,0,0,0,0,0,0
counter_sample,140.057574,1786177003.645950,892,,base_link,1471645256,1300699,0,0,7137737,34332,0,0,0,0,0,0,0,0,0,0
